tmdb_id_tmdb,imdb_id,title,original_title,original_language,overview,poster_path,release_date,genres_tmdb_names,runtime,revenue,popularity_tmdb,averageRating,numVotes,primaryTitle,originalTitle,genres,startYear,tmdb_id_imdb,tmdb_id
672125,tt10919132,Love Mocktail,ಲವ್ ಮಾಕ್‌ಟೇಲ್‌,kn,"Love Mocktail is a 2020 Indian Kannada-language romantic drama film directed by Krishna in his director debut and jointly produced by Krishna, Milana Nagaraj. The film stars Krishna, Milana Nagaraj in the lead roles. The film was released on 31 January 2020.",/tZyFtfXdTt5KU07GUOiW5GPhZD7.jpg,2020-01-31,"Romance, Drama",153,665258,1.5117,8.2,4775,Love Mocktail,Love Mocktail,"Drama,Romance",2020.0,672125,672125
1283819,tt14466284,Gone Running,Futni mentem,hu,"After the death of her husband, a mother decides to fulfill his last wish and runs the marathon in relays with her daughters. A small problem is that none of them are physically and mentally prepared for running. Furthermore, the relatives and friends are also unexpectedly affected by the women's seemingly impossible challenge.",/cSs0BYbP37e7LIUaQ0JjXeaPp0k.jpg,2024-11-21,"Romance, Comedy",105,0,1.4188,7.0,4774,Gone Running,Futni mentem,"Comedy,Romance",2024.0,1283819,1283819
900159,tt15481952,My Son Hunter,My Son Hunter,en,"Hunter Biden lives a lifestyle of parties and corruption when he meets stripper Grace Anderson, who learns more about American politics as she gets closer and closer to the president's son.",/aqzAkQdKadVM8bSkLLebXmckX4T.jpg,2022-09-07,"Crime, Comedy, Drama",95,0,0.4377,4.4,4774,My Son Hunter,My Son Hunter,"Biography,Comedy,Drama",2022.0,900159,900159
836486,tt11173544,JFK Revisited: Through the Looking Glass,JFK Revisited: Through the Looking Glass,en,"Thirty years after the release of his film JFK (1991), filmmaker Oliver Stone reviews recently declassified evidence related to the assassination of President John F. Kennedy, which took place in Dallas on November 22, 1963.",/uWwEWzjkmuNGXpMhpVsrhNNB0NV.jpg,2021-11-12,"Documentary, History",119,0,3.1516,7.5,4771,JFK Revisited: Through the Looking Glass,JFK Revisited: Through the Looking Glass,"Documentary,History",2021.0,836486,836486
663909,tt11384004,Love Story,లవ్ స్టోరీ,te,"Revanth and Mouni dream big when it comes to their lives. But with their social standing and gender proved to be a hindrance, will they manage to find a way to let their love prevail?",/zP9tXuxoPRpCJM0UxbxZUHYB83n.jpg,2021-09-24,"Romance, Drama",165,0,3.8863,6.7,4769,Love Story,Love Story,Romance,2021.0,663909,663909
933833,tt17632818,Kooman,കൂമൻ,ml,"The story takes place in a hilly village on the Kerala-Tamil Nadu border. The story is about a strict police officer who relocates there and the subsequent events that turn his and many other's lives upside down associated with that police station. Few normal incidents happen in the village, and some from the past suddenly appear to be abnormal. The secrets slowly start unfolding.",/nhKiu5zi5rUjPwzEQCaLKfbDHrL.jpg,2022-11-04,"Drama, Mystery, Thriller",151,0,3.642,7.3,4769,Kooman,Kooman,"Drama,Mystery,Thriller",2022.0,933833,933833
497658,tt4702346,Scott and Sid,Scott and Sid,en,"From their first encounter as teenagers in high school, Scott and Sid seem unlikely friends. Scott is a shambolic dreamer, intent on carving out his own path in life and holding up a metaphorical middle finger to anyone who tries to stop him. He is a quintessential troubled teen: on his fifth high school by the age of fifteen, alienated from his peers, crippled by recurring nightmares and disliked by his own foster parents. Sid, on the other hand, wants nothing more than to be liked. An unconfident, awkward recluse through circumstance, Sid's impoverished and dysfunctional background leave him no time for friends and no money for hobbies.",/1DgTrMG4LwIqcVCcxwwz6L6tEUh.jpg,2018-03-09,"Drama, Comedy",100,0,0.9302,5.9,4768,Scott and Sid,Scott and Sid,"Comedy,Drama",2021.0,497658,497658
1096342,tt26546123,Beautiful Wedding,Beautiful Wedding,en,"Abby and Travis wake after a crazy night in Vegas as accidental newlyweds! With the mob on their heels, they flee to Mexico for a wild, weird honeymoon—but are they in for another disaster?",/6214Uk9CZZcIibI84o5DEtbhfyk.jpg,2024-01-24,"Romance, Comedy, Drama",95,1781246,3.4973,4.1,4767,Beautiful Wedding,Beautiful Wedding,"Comedy,Romance",2024.0,1096342,1096342
951470,tt18563148,Silverton Siege,Silverton Siege,en,"After a failed sabotage mission, a trio of anti-apartheid freedom fighters ends up in a tense bank hostage situation. Based on a true story.",/5HruMN0vvl84AqD7sCDXFNO4RhP.jpg,2022-04-27,"Action, Crime, Drama",100,0,2.7142,6.3,4766,Silverton Siege,Silverton Siege,"Action,Crime,Drama",2022.0,951470,951470
763152,tt6925902,More the Merrier,Donde caben dos,es,Multiple stories about the oscillating world of couple relationships and how difficult it can be to separate sex from love.,/uShw8wJ7K4ySrPtUWjGe8wwJ5fj.jpg,2021-07-30,"Comedy, Romance",112,0,3.7855,5.5,4760,More the Merrier,Donde caben dos,Comedy,2021.0,763152,763152
1148486,tt28153480,Vedaa,वेदा: संविधान के रक्षक,hi,A court-marshalled soldier with a traumatic past helps a young girl from 'lower' caste and an aspiring boxer work towards her dreams despite her hostile environment.,/wK0p210TWMH4P3isT1bI0FVEuZ9.jpg,2024-08-15,"Action, Drama, Thriller",151,0,2.9791,6.0,4759,Vedaa,Vedaa,"Action,Drama,Thriller",2024.0,1148486,1148486
933090,tt17521612,Starve Acre,Starve Acre,en,"When their son starts acting strangely, a couple unwittingly allow dark and sinister forces into their home, awakening a long-dormant ancient evil rooted deep in the countryside.",/5j37QHXuNygzEa2X54RMlOb6hj3.jpg,2024-07-26,"Horror, Drama, Fantasy",98,0,1.0483,5.5,4758,Starve Acre,Starve Acre,"Drama,Horror",2023.0,933090,933090
1007826,tt21434318,The Underdoggs,The Underdoggs,en,"Jaycen 'Two Js' Jennings is a washed-up former pro football star who has hit rock bottom. When sentenced to community service coaching the Underdoggs, an unruly pee-wee football team in his hometown, he sees it mostly as an opportunity to rebuild his public image. But in the process, he may just turn his life around and rediscover his love of the game.",/haFB89tlAcex3WHuy3trtp1yhwt.jpg,2024-01-25,Comedy,96,0,3.25,5.6,4757,The Underdoggs,The Underdoggs,"Comedy,Sport",2024.0,1007826,1007826
673319,tt9849004,Happily,Happily,en,"Tom and Janet have been happily married for years. But a visit from a mysterious stranger leads to a dead body, a lot of questions, and a tense couples' trip with friends who may not actually be friends at all.",/uCV98jOIxwd0SMICfHFNcuo5CHS.jpg,2021-03-19,"Comedy, Romance, Science Fiction, Thriller",96,0,3.1499,5.3,4756,Happily,Happily,"Comedy,Crime,Romance",2021.0,673319,673319
869617,tt14700948,Friendzone,Friendzone,fr,Hopeful romantic Thibault believes his luck could change when sparks fly between him and Rose. But can he go from bestie to boyfriend?,/xgQ55Koxnq6rwLoPDIfaIjm16bA.jpg,2021-09-29,"Romance, Comedy",88,0,2.3196,5.9,4752,Friendzone,Friendzone,"Comedy,Romance",2021.0,869617,869617
852851,tt15085784,Memories of a Murderer: The Nilsen Tapes,Memories of a Murderer: The Nilsen Tapes,en,Serial killer Dennis Nilsen narrates his life and horrific crimes via a series of chilling audiotapes recorded from his jail cell.,/2sfmqtBvCvI9s3uMRLTLMo6QtVi.jpg,2021-08-18,Documentary,84,0,1.0817,6.3,4751,Memories of a Murderer: The Nilsen Tapes,Memories of a Murderer: The Nilsen Tapes,"Biography,Crime,Documentary",2021.0,852851,852851
473021,tt6992978,The Souvenir: Part II,The Souvenir: Part II,en,"In the aftermath of her tumultuous relationship with a charismatic and manipulative older man, Julie begins to untangle her fraught love for him in making her graduation film, sorting fact from his elaborately constructed fiction.",/fYNvmZ1vW7bNcUhrAzYjUBgKJWP.jpg,2021-10-11,Drama,108,381303,1.8459,7.1,4744,The Souvenir: Part II,The Souvenir: Part II,"Drama,Romance",2021.0,473021,473021
1217690,tt29137778,Homestead,Homestead,en,"A nuclear bomb is detonated in Los Angeles, and the nation devolves into unprecedented chaos. Ex-Green Beret Jeff Eriksson and his family escape to The Homestead, an eccentric prepper’s fortress nestled in the mountains. As violent threats and apocalyptic conditions creep toward their borders, the residents of The Homestead are left to wonder: how long can a group of people resist both the dangers of human nature and the bloodshed at their doorstep?",/fKts7WTTP7KWvI6N7WYIuEhmgXP.jpg,2024-12-19,Drama,111,20811864,5.6149,5.2,4743,Homestead,Homestead,"Action,Drama,Thriller",2024.0,1217690,1217690
730769,tt12887770,Some Like It Rare,Barbaque,fr,"Sophie and Vincent’s small butcher shop is on the brink of bankruptcy and their marriage is falling apart. Their lives are turned upside down when Vincent accidentally kills a vegan activist who vandalized their shop. Overwhelmed and terrified of being accused of murder, their only solution is to get rid of the body by turning it into ham. To their surprise the ham is so popular that it may save their business… that is if they’re ready to keep “hunting""!",/p8phJ1JPAe0xSNBRwLyXE6KgKzX.jpg,2021-09-10,"Comedy, Horror",88,0,2.3786,6.6,4743,Some Like It Rare,Barbaque,"Comedy,Horror",2021.0,730769,730769
714869,tt10405142,Serial (Bad) Weddings 3,Qu'est-ce qu'on a tous fait au Bon Dieu ?,fr,"Claude and Marie Verneuil will soon be celebrating their 40th wedding anniversary. For the occasion, their four daughters - Isabelle, Odile, Ségolène and Laure - decide to organize a big surprise party in their family home in Chinon. They also decide to invite, each, the parents of their respective husbands - Rachid Benassem, David Benichou, Chao Ling and Charles Koffi.",/hQfCJjbAAyk4IwRR8IqdCzPOJE4.jpg,2021-12-21,"Romance, Comedy",97,27832384,3.0502,6.1,4736,Serial (Bad) Weddings 3,Qu'est-ce qu'on a tous fait au Bon Dieu ?,Comedy,2021.0,714869,714869
605133,tt9741310,Slaxx,Slaxx,en,"When a possessed pair of jeans begins to kill the staff of a trendy clothing store, it is up to Libby, an idealistic young salesclerk, to stop its bloody rampage.",/2Ef5cStkpOlOawApzzgdpIr0r8M.jpg,2020-09-11,"Horror, Comedy",77,0,2.6513,5.4,4736,Slaxx,Slaxx,"Comedy,Horror",2020.0,605133,605133
575322,tt5656994,Project Gemini,Звёздный разум,en,"After depleting Earth's resources for centuries, humankind's survival requires an exodus to outer space. An international expedition is quickly formed to find a suitable new planet, but when plans go awry, the crew is suddenly stranded without power on a strange planet, where something unimaginable lies in wait.",/rFljUdOozFEv6HDHIFpFvcYW0ec.jpg,2022-01-06,"Science Fiction, Thriller",98,211674,3.248,3.5,4736,Project 'Gemini',Zvyozdniy razum,"Adventure,Sci-Fi,Thriller",2022.0,575322,575322
601165,tt6834916,Legacy of Lies,Legacy of Lies,en,An ex-MI6 agent is thrown back into the world of espionage and high stakes to uncover the shocking truth about operations conducted by unknown secret services.,/bhNHCeJDFDaB00A46AoCw2mggdE.jpg,2020-07-28,"Thriller, Action",101,94583,2.8302,5.1,4734,Legacy of Lies,Legacy of Lies,"Action,Thriller",2020.0,601165,601165
916605,tt15275256,The Infernal Machine,The Infernal Machine,en,"Reclusive and controversial author Bruce Cogburn is drawn out of hiding by an obsessive fan, forcing the novelist to confront a past that he thought he could escape, and to account for events set in motion by his bestseller decades earlier. Cogburn's search for who is behind the manipulation and mental torment he encounters leads to an emotional roller-coaster ride full of fear and danger, where things are not always as clear as they seem to be, and where past deeds can have dire consequences.",/bSqpOGzaKBdGkBLmcm1JJIVryYy.jpg,2022-09-23,"Thriller, Mystery",107,0,2.5167,5.4,4730,The Infernal Machine,The Infernal Machine,"Mystery,Thriller",2022.0,916605,916605
988546,tt21071620,Pookkaalam,പൂക്കാലം,ml,"A couple in their late 90s, lead a happy life with a large family of four generations. On the day of their granddaughter's engagement an unexpected event sends them on a magical journey that will test their familial bonds.",/otS5iKajrP2HxZhXi9VgZ5O02Md.jpg,2023-04-08,"Drama, Family, Comedy",136,0,3.0709,7.3,4728,Pookkaalam,Pookkaalam,"Comedy,Drama,Family",2023.0,988546,988546
660353,tt8128276,Ted K,Ted K,en,"The True Story of Ted Kaczynski, the infamous Unabomber, who wants to destroy modern technology to create a world for himself in the Montana wilderness.",/xgBzMsP8a10rEHXNSytPsLhwUVF.jpg,2021-10-29,"Drama, Crime",120,0,3.3882,6.0,4724,Ted K,Ted K,"Biography,Crime,Drama",2021.0,660353,660353
530956,tt3993886,All Day and a Night,All Day and a Night,en,"While serving life in prison, a young man looks back at the people, the circumstances and the system that set him on the path toward his crime.",/8xiV8j18GhWnnrfMGaDR0E5oOif.jpg,2020-05-01,Drama,121,0,1.6808,6.0,4724,All Day and a Night,All Day and a Night,Drama,2020.0,530956,530956
975043,tt3468380,Which Brings Me to You,Which Brings Me to You,en,"Two romantic burnouts, Jane and Will, are immediately drawn to each other at a mutual friend’s wedding. After a disastrous hookup in the coatroom, the two spend the next 24 hours together, trading candid confessions of messy histories and heartbreak, on the off chance that this fling might be the real thing.",/gspoAZ5p7G7D83OU9UFOmKICejw.jpg,2023-12-08,"Romance, Comedy, Drama",98,0,3.1153,5.6,4721,Which Brings Me to You,Which Brings Me to You,"Comedy,Drama,Romance",2023.0,975043,975043
979250,tt25151410,Demonte Colony 2,டிமான்டி காலனி 2,ta,"Debbie attempts to contact the spirit of her deceased husband Sam, she inadvertently contacts Srinivasan, who had just died. This contact saves his life but leaves him in a coma for years. Later, Debbie unravels mystery about Lord Demonte sacrificing people and enslaves their spirits. Can Debbie break this cycle and help Srinivasan to wake up from his coma?",/lZmH9hea8fstTK49fplSQS0NWUd.jpg,2024-08-15,"Horror, Thriller",145,0,2.9824,6.5,4720,Demonte Colony 2,Demonte Colony 2,"Horror,Thriller",2024.0,979250,979250
714011,tt10692788,After Love,After Love,en,"Set in the port town of Dover in the South-East of England, Mary Hussain suddenly finds herself a widow following the unexpected death of her husband. A day after the burial, she discovers he has a secret just twenty-one miles across the English Channel in Calais.",/mXaNg69iWEs0Qsj4AJxcvCXuWKw.jpg,2021-06-04,Drama,89,0,2.5825,7.3,4718,After Love,After Love,Drama,2020.0,714011,714011
779029,tt13462900,The Battle at Lake Changjin,长津湖,zh,"Korean War, winter 1950. In the frozen and snowy area of Changjin Lake, a bloody battle is about to begin between the elite troops of the United States and China.",/iXvAlIo4DPLBiraC2KLu4977Wo2.jpg,2021-09-30,"Drama, War",178,902540935,3.8525,5.5,4716,The Battle at Lake Changjin,Changjin hu,"Action,Drama,History",2021.0,779029,779029
879990,tt11818818,God's Country,God's Country,en,"When a grieving college professor confronts two hunters she catches trespassing on her property, she's drawn into an escalating battle of wills with catastrophic consequences.",/aZp190Qx33oRO8KGSkO1sFjEqC2.jpg,2022-09-15,"Mystery, Thriller, Western, Drama",102,491737,1.863,5.6,4711,God's Country,God's Country,Thriller,2022.0,879990,879990
